cell_id,safe_task_id,repository,task_type,condition,model,reasoning_effort,repeat,page_type,entry_path,entry_page_extension,entry_page_path_depth,entry_page_bytes,entry_page_lines,entry_page_heading_count,entry_page_link_count,entry_page_toctree_count,wiki_tokens,wiki_bytes,wiki_read_count,unique_wiki_pages,repeated_wiki_page_reads,entry_read_count,beyond_entry_reads,wiki_reads_before_source,returned_to_wiki_after_source,literal_entry_before_source,unresolved_mixed_access_count,mixed_accesses_after_entry,first_page_share,wiki_share_of_56k_input_budget,page_1_tokens,page_1_bytes,page_1_path_count,page_1_is_entry,page_2_tokens,page_2_bytes,page_2_path_count,page_2_is_entry,page_3_tokens,page_3_bytes,page_3_path_count,page_3_is_entry,page_4_tokens,page_4_bytes,page_4_path_count,page_4_is_entry,page_5_tokens,page_5_bytes,page_5_path_count,page_5_is_entry,pages_after_5_tokens,source_output_tokens,source_output_bytes,gold_seen_any,gold_seen_by_3_source_actions,gold_targeted_any,gold_parent_seen_any,prediction_seen_fraction,unique_targeted_source_files,non_gold_files_before_gold_or_end,first_gold_source_step,source_action_count,aligned_output_count,provider_input_tokens,provider_cached_input_tokens,provider_output_tokens,provider_reasoning_tokens,provider_total_tokens,elapsed_seconds,agent_step_count,recall_at_1,recall_at_3,recall_at_5,hit_at_1,reciprocal_rank,ndcg_at_3,returned_set_precision,returned_set_f1,prediction_count,gold_file_count,matched_gold_file_count
79ba84ca6e976f0fae7145077cda1260c7ba4d7134f7aab40db0ab48a8b72045,fba3c704749255a3988d9fe43293f68d8a9a993bcbc3fa6d92363be7909d5cf1,huggingface/transformers,EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_OPTIONAL,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/index.rst,.rst,3,10086,186,3,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2,4,4,56207,41984,446,39,56653,28.655,4,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,3,1,1
82638aa433d33170aff6f900f71d8b3adcd962ef042d29cff405b7c111314913,fba3c704749255a3988d9fe43293f68d8a9a993bcbc3fa6d92363be7909d5cf1,huggingface/transformers,EXPLICIT_LOCATOR_CLUE,NO_DOC_GUIDANCE,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/index.rst,.rst,3,10086,186,3,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2,4,4,55522,40960,401,32,55923,35.135,4,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,2,1,1
daddc6f3a8d09fe09f58b2f2bd95674bbb7ecb0ef3376634a739d8fa388c4763,5f4441855a6bd0cd2f3d0265605ce4776dcc7d4e839999e862b00a89bc6c09f1,huggingface/transformers,EXPLICIT_LOCATOR_CLUE,NO_DOC_GUIDANCE,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.md,.md,4,38379,316,4,259,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7008,32487,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2,3,3,51348,36864,601,208,51949,36.29,3,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,3,1,1
fb3a982b855fce1f9d3914681364c1cdf8b6f298c2be712b27b832df5ef18455,5f4441855a6bd0cd2f3d0265605ce4776dcc7d4e839999e862b00a89bc6c09f1,huggingface/transformers,EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_OPTIONAL,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.md,.md,4,38379,316,4,259,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8376,38788,1.0,0.0,1.0,1.0,1.0,5.0,4.0,4,5,4,77879,56064,592,39,78471,39.427,5,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,3,1,1
37c8ebd370d0e988aa460751359112eb076ae5492ba40d1ffde216e07a2cb2fc,5f4441855a6bd0cd2f3d0265605ce4776dcc7d4e839999e862b00a89bc6c09f1,huggingface/transformers,EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_REQUIRED_BEFORE_SOURCE,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.md,.md,4,38379,316,4,259,0,5465,25764,1,1,0,1,0,1,0,1,2,2,1.0,0.09758928571428571,5465,25764,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3964,18598,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2,3,4,86315,56320,692,267,87007,40.349,4,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,3,1,1
26511a5d826fe3f3c3ed4fb2da4c55b905a254ef864ffe3f779bb29fac74c7a5,529f159996de8d2fe23b3f6666b2cd5bdf45a9a471781da032071a78d84b54d9,huggingface/transformers,NO_EXPLICIT_LOCATOR_CLUE,NO_DOC_GUIDANCE,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/index.rst,.rst,3,48220,644,6,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,9671,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3,4,4,55325,11008,604,223,55929,44.163,4,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,2,1,1
250f96d0c81e366506509f424c87be68b3e4aa6ed7812581197d7e103211dd06,529f159996de8d2fe23b3f6666b2cd5bdf45a9a471781da032071a78d84b54d9,huggingface/transformers,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_REQUIRED_BEFORE_SOURCE,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/index.rst,.rst,3,48220,644,6,0,7,5265,19204,1,1,0,1,0,1,0,1,4,4,1.0,0.09401785714285714,5265,19204,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4298,19427,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2,6,7,99133,81408,1071,470,100204,61.424,7,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,2,1,1
5dd1196eda9795c9193b131c40574d47b30e096a565adb2703dfc6671812b357,529f159996de8d2fe23b3f6666b2cd5bdf45a9a471781da032071a78d84b54d9,huggingface/transformers,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_OPTIONAL,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/index.rst,.rst,3,48220,644,6,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4229,19236,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2,4,4,62329,47872,654,235,62983,50.926,4,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,2,1,1
1c127365b62651b5d65be6121ca483d59882efb92e4baf59d5091b591f9ca20a,96a2fdf54f8ad0f982c56b14ff4a2ebb26dd6cef2f298d458a68d6fe507a51e6,huggingface/transformers,EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_OPTIONAL,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.mdx,.mdx,4,49197,281,5,229,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2157,9147,1.0,1.0,1.0,1.0,1.0,7.0,5.0,3,5,4,69482,55808,696,134,70178,41.873,5,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,0.7653606369886217,0.6666666666666666,0.6666666666666666,3,3,2
366c4b30d55332d43cc72705b9c765b89bdaee3d8db9561be613b00749a1481c,96a2fdf54f8ad0f982c56b14ff4a2ebb26dd6cef2f298d458a68d6fe507a51e6,huggingface/transformers,EXPLICIT_LOCATOR_CLUE,NO_DOC_GUIDANCE,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.mdx,.mdx,4,49197,281,5,229,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948,8241,1.0,1.0,1.0,1.0,1.0,7.0,1.0,2,6,6,96481,82176,814,190,97295,50.088,6,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,0.7653606369886217,0.6666666666666666,0.6666666666666666,3,3,2
8474cbc00b1f433fe2ed997cf7351d4bb94fb3cd9cd0e12f49bb79ea74bafeda,96a2fdf54f8ad0f982c56b14ff4a2ebb26dd6cef2f298d458a68d6fe507a51e6,huggingface/transformers,EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_REQUIRED_BEFORE_SOURCE,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.mdx,.mdx,4,49197,281,5,229,0,12236,44303,1,1,0,1,0,1,0,1,5,5,1.0,0.2185,12236,44303,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2627,9884,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2,6,7,172005,147456,974,293,172979,52.843,7,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,0.7653606369886217,0.6666666666666666,0.6666666666666666,3,3,2
175cc45bd87c685299ff3c40a7cd052033d3dbb6659a7c18b35d32cbdc64fb8a,fc2ac9d490452624239cc1bd7334381f3f058b8793dd5110f9fa94cc2c58aed6,huggingface/transformers,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_OPTIONAL,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.mdx,.mdx,4,83720,438,5,397,0,0,0,0,0,0,0,0,0,0,0,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4452,20471,1.0,0.0,1.0,1.0,1.0,7.0,4.0,4,8,8,153468,122880,1505,775,154973,79.163,8,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,3,1,1
d616128ffac3a5f6f60c43bd233f90053bf77e9c0468293b7ee089277e488854,fc2ac9d490452624239cc1bd7334381f3f058b8793dd5110f9fa94cc2c58aed6,huggingface/transformers,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_REQUIRED_BEFORE_SOURCE,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.mdx,.mdx,4,83720,438,5,397,0,17133,58714,1,1,0,1,0,1,0,1,6,6,1.0,0.30594642857142856,17133,58714,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,3747,1.0,0.0,1.0,1.0,1.0,6.0,4.0,5,7,8,236872,197632,1459,734,238331,91.384,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0
e8fc35123701d2d030ad42495ef1e7bbf939c57a3f9d05f001d8a1cda4bb3a8f,fc2ac9d490452624239cc1bd7334381f3f058b8793dd5110f9fa94cc2c58aed6,huggingface/transformers,NO_EXPLICIT_LOCATOR_CLUE,NO_DOC_GUIDANCE,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.mdx,.mdx,4,83720,438,5,397,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,5,6,6,87680,67072,1110,510,88790,62.112,6,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,2,1,1
3b7cd404af91133144e72a59562e6e1bcc4b741ea635fe104a82d8fd977b7ffd,eb3faef61d6fa424e39b90da6df26d3a39d0b2d9f17702463ce31ca4cd247343,huggingface/transformers,EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_REQUIRED_BEFORE_SOURCE,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.mdx,.mdx,4,81988,430,5,389,0,17154,58775,1,1,0,1,0,1,0,1,3,3,1.0,0.3063214285714286,17154,58775,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,9337,0.0,0.0,0.0,1.0,1.0,5.0,5.0,,5,6,153253,107008,750,117,154003,52.609,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0
79a7ce8106064465fc0cfba384a41b9859741e047f23fd0ec9b196ff63a0af1d,eb3faef61d6fa424e39b90da6df26d3a39d0b2d9f17702463ce31ca4cd247343,huggingface/transformers,EXPLICIT_LOCATOR_CLUE,NO_DOC_GUIDANCE,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.mdx,.mdx,4,81988,430,5,389,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,,5,5,69304,30976,852,55,70156,44.741,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0
a1e3b2ec2a608ff306261be93ca302a86d17d9e5b9391444da5d9d1d19fef8e6,eb3faef61d6fa424e39b90da6df26d3a39d0b2d9f17702463ce31ca4cd247343,huggingface/transformers,EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_OPTIONAL,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.mdx,.mdx,4,81988,430,5,389,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2294,10564,0.0,0.0,0.0,1.0,1.0,5.0,5.0,,4,4,63630,29952,552,36,64182,31.683,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0
4a5bac002bb8459bb851298a3ad40a32ddeb70aea0072a0110473dc1b334fff9,5b4783e91a983b3c52ff25234086a488dd56a015e977695b5560c882abe462fc,huggingface/transformers,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_REQUIRED_BEFORE_SOURCE,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.md,.md,4,41855,342,4,285,0,6042,28436,1,1,0,1,0,1,0,1,2,2,1.0,0.10789285714285714,6042,28436,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3931,17001,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2,3,4,80328,40192,566,154,80894,35.037,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0
90efe80f72e060aaca434044383bb0aa72ac640551a27df4b36b087b6f5d52ba,5b4783e91a983b3c52ff25234086a488dd56a015e977695b5560c882abe462fc,huggingface/transformers,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_OPTIONAL,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.md,.md,4,41855,342,4,285,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2,3,3,42382,27904,357,24,42739,25.484,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0
551ea983c02536e432ee3d12d39a883b688da56c5495daffc5b469cd8484b7e8,5b4783e91a983b3c52ff25234086a488dd56a015e977695b5560c882abe462fc,huggingface/transformers,NO_EXPLICIT_LOCATOR_CLUE,NO_DOC_GUIDANCE,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.md,.md,4,41855,342,4,285,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2,3,3,51059,24832,362,20,51421,28.28,3,0.0,1.0,1.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.5,3,1,1
1dc5c15ac8dba93759b6297f628c2f8bb94d501a5fff193ed0cc58c9ef1dd02c,044192aba36df87b6d8ea26d1ebb98d2dff553ca47dd01141f1963c64e9f2eb3,huggingface/transformers,NO_EXPLICIT_LOCATOR_CLUE,NO_DOC_GUIDANCE,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.mdx,.mdx,4,80751,424,5,383,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7867,35685,1.0,1.0,1.0,1.0,1.0,8.0,3.0,3,8,8,139595,101376,1352,570,140947,73.873,8,0.0,1.0,1.0,0.0,0.3333333333333333,0.5,0.25,0.4,4,1,1
35c2d98d6819fa630950f3f4dc1bf1ecae758ea936a0b17e512c8b2e1a994a52,044192aba36df87b6d8ea26d1ebb98d2dff553ca47dd01141f1963c64e9f2eb3,huggingface/transformers,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_OPTIONAL,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.mdx,.mdx,4,80751,424,5,383,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6004,27615,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3,6,6,94984,71168,1214,278,96198,74.518,6,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,3,1,1
6a817314dea57c4e33b1e598c45d7228112e870bb8ee476520c8d7b4e1630ae5,044192aba36df87b6d8ea26d1ebb98d2dff553ca47dd01141f1963c64e9f2eb3,huggingface/transformers,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_REQUIRED_BEFORE_SOURCE,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.mdx,.mdx,4,80751,424,5,383,0,16995,58229,1,1,0,1,0,1,0,1,7,7,1.0,0.30348214285714287,16995,58229,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3889,18603,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2,8,9,261717,218880,1257,332,262974,83.46,9,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.4,4,1,1
02d041edb2a8a33cae1a9e558dc4f6cf32ffe952f44b843457149b028ca862b5,1941e4a386f323779d89cf1a197b1e0f76de45350d037b23d6154b646aaa4433,huggingface/transformers,EXPLICIT_LOCATOR_CLUE,NO_DOC_GUIDANCE,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.md,.md,4,41855,342,4,285,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2,2,2,32124,17920,314,54,32438,20.722,2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,2,1,1
2823307cb9575e0d99973c011925f41f66cb01a2ec3ce9c1efa29eaa6447fe11,1941e4a386f323779d89cf1a197b1e0f76de45350d037b23d6154b646aaa4433,huggingface/transformers,EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_REQUIRED_BEFORE_SOURCE,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.md,.md,4,41855,342,4,285,0,6041,28436,1,1,0,1,0,1,0,1,2,2,1.0,0.107875,6041,28436,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2971,14082,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2,4,5,98689,63232,613,69,99302,39.25,5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,2,1,1
4cb482146904a2ec6742c57a532a7b5b9218a188d59664321259aa9f5f5e6fc8,1941e4a386f323779d89cf1a197b1e0f76de45350d037b23d6154b646aaa4433,huggingface/transformers,EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_OPTIONAL,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.md,.md,4,41855,342,4,285,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2,2,2,32474,25856,317,71,32791,19.53,2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,2,1,1
9c9c6e59957148b4965214b190b496f852ed346175e3b3fec37d5ac086259472,f8126c35ff0d4a7200881765ac8cb2a9af2f5b93bcdcbb99b788800d3dee68bb,huggingface/transformers,EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_OPTIONAL,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.md,.md,4,42391,346,4,289,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730,12599,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2,3,3,45432,35840,384,54,45816,27.863,3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,2,1,1
22b690dbaddc2c9c22d75466eec205288b691416c8732156bd1fc46874d76075,f8126c35ff0d4a7200881765ac8cb2a9af2f5b93bcdcbb99b788800d3dee68bb,huggingface/transformers,EXPLICIT_LOCATOR_CLUE,NO_DOC_GUIDANCE,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.md,.md,4,42391,346,4,289,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2169,9619,1.0,0.0,1.0,1.0,1.0,3.0,2.0,4,5,4,64872,33792,505,66,65377,38.452,5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,2,1,1
7bee6177ffe3fbc8bc3e11a8a9e2c79ce59dfec66716849062ed81d505e0e81b,f8126c35ff0d4a7200881765ac8cb2a9af2f5b93bcdcbb99b788800d3dee68bb,huggingface/transformers,EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_REQUIRED_BEFORE_SOURCE,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.md,.md,4,42391,346,4,289,0,6053,28436,1,1,0,1,0,1,0,1,2,2,1.0,0.10808928571428572,6053,28436,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3430,15752,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2,4,5,97129,64256,637,173,97766,35.958,5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,2,1,1
7e86165a4e4c7cb8ccfca963fa31e3b9789df6262e928a29228b96407fef6688,eec860bc709d5ef662e0210f9b6eb35f8d22522e1faefaa61aba5277d3016225,huggingface/transformers,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_OPTIONAL,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.md,.md,4,89493,496,5,456,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,2027,0.0,0.0,0.0,0.0,1.0,3.0,3.0,,7,7,105977,89088,2391,1686,108368,113.592,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0
400b363940d982cf72630c50d3eabbc252fc2ea26bb5b248189c617cfb6b4579,eec860bc709d5ef662e0210f9b6eb35f8d22522e1faefaa61aba5277d3016225,huggingface/transformers,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_REQUIRED_BEFORE_SOURCE,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.md,.md,4,89493,496,5,456,0,17251,59200,1,1,0,1,0,1,0,1,4,4,1.0,0.3080535714285714,17251,59200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,,6,7,184942,143360,2749,1935,187691,132.1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0
ba013a8704397abb05b19762b47e327c3b16c8aea4df3fbe194f85bedbf476c8,eec860bc709d5ef662e0210f9b6eb35f8d22522e1faefaa61aba5277d3016225,huggingface/transformers,NO_EXPLICIT_LOCATOR_CLUE,NO_DOC_GUIDANCE,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.md,.md,4,89493,496,5,456,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,5,5,97082,70400,1218,746,98300,64.055,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0
b3bcb52923a4543fcde90c726f6f3cb84321b1df5bc5082dcdf58dc6f4050a73,78b9dd097fc5d0e2cb9ae04ea10dd10824e1821517daf8de20e03515b375a703,huggingface/transformers,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_REQUIRED_BEFORE_SOURCE,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.md,.md,4,39577,325,4,268,0,5456,25756,1,1,0,1,0,1,0,1,1,1,1.0,0.09742857142857143,5456,25756,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3937,16536,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1,4,5,99516,63232,790,229,100306,45.337,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0
697b37f4baee230c311c525c8b4edbd1b60de7884d6ab15dfb24213f6be12fad,78b9dd097fc5d0e2cb9ae04ea10dd10824e1821517daf8de20e03515b375a703,huggingface/transformers,NO_EXPLICIT_LOCATOR_CLUE,NO_DOC_GUIDANCE,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.md,.md,4,39577,325,4,268,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3192,12645,1.0,1.0,1.0,1.0,1.0,7.0,1.0,2,5,5,68636,57856,714,181,69350,42.812,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0
9c1545921540c13b161fc90d93e27f2b5ca6678df639aebc5b8334bbb9adaf8e,78b9dd097fc5d0e2cb9ae04ea10dd10824e1821517daf8de20e03515b375a703,huggingface/transformers,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_OPTIONAL,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.md,.md,4,39577,325,4,268,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,7.0,6.0,3,4,4,60166,37888,595,109,60761,42.419,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0
b3a252efabcc91b5d12ab7be7738d683acc29080a84e5ee0e079761fa89c638c,ed713e639cf79a38ebb33197a2b4a28a7e01302b7eb59f4ba5a7e6265edfab30,huggingface/transformers,NO_EXPLICIT_LOCATOR_CLUE,FUNCTIONAL_REQUIRED_BEFORE_SOURCE,gpt-5.6-sol,low,1,large_reference_catalog,docs/source/en/index.md,.md,4,40381,331,4,274,0,6038,28436,1,1,0,1,0,1,0,1,2,2,1.0,0.10782142857142857,6038,28436,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3074,14661,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2,4,5,97661,79360,611,153,98272,36.693,5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,2,1,1
